id_synthese;date_debut;date_fin;heure_debut;heure_fin;cd_nom;cd_ref;nom_valide;nom_vernaculaire;nom_cite;regne;group1_inpn;group2_inpn;group3_inpn;classe;ordre;famille;rang_taxo;nombre_min;nombre_max;alti_min;alti_max;prof_min;prof_max;observateurs;determinateur;communes;geometrie_wkt_4326;x_centroid_4326;y_centroid_4326;nom_lieu;comment_releve;comment_occurrence;validateur;niveau_validation;date_validation;comment_validation;preuve_numerique_url;preuve_non_numerique;jdd_nom;jdd_uuid;jdd_id;ca_nom;ca_uuid;ca_id;cd_habref;cd_habitat;nom_habitat;precision_geographique;nature_objet_geo;type_regroupement;methode_regroupement;technique_observation;biologique_statut;etat_biologique;biogeographique_statut;naturalite;preuve_existante;niveau_precision_diffusion;stade_vie;sexe;objet_denombrement;type_denombrement;niveau_sensibilite;statut_observation;floutage_dee;statut_source;type_info_geo;methode_determination;comportement;reference_biblio;id_origine;uuid_perm_sinp;uuid_perm_grp_sinp;date_creation;date_modification;champs_additionnels
119804;04/11/2019;04/11/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;4;;1;1;;;ADENA;;Agde;POINT(3.5157934 43.3249836);3.5157934;43.3249836;GB4;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;107963;d98c4499-872b-47ca-9716-d2451619aeea;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
119836;04/11/2019;04/11/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;ADENA;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;107995;d4cb24c6-c286-4214-b704-dd892919e31d;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
119968;24/10/2019;24/10/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Lognos Mathieu;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108127;1e9bc43e-d8b8-40f9-9ae2-2c35d43c54d7;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120040;18/04/2019;18/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Lognos Mathieu;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108199;5e12ff21-74df-4363-a804-f844cc7f9cd8;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120065;18/04/2019;18/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Lognos Mathieu;;Agde;POINT(3.523936 43.3257434);3.523936;43.3257434;GB2;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108224;57c66c24-7d84-47ea-bd77-0ae35a60d577;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120090;18/04/2019;18/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Lognos Mathieu;;Agde;POINT(3.520011 43.3206593);3.520011;43.3206593;GB3;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108249;f8dee244-8f05-4d28-af29-4e1496883290;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120107;18/04/2019;18/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Lognos Mathieu;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108266;98d24921-de6a-4378-9900-56f4dc499df0;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120131;18/04/2019;18/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;1;1;;;Lognos Mathieu;;Agde;POINT(3.5108688 43.3217507);3.5108688;43.3217507;RoselièreGB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108290;569bc3cc-dffa-49f2-8c59-fce0f1f7d6a3;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120211;08/04/2019;08/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Lognos/Fortuny;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108370;4075ff28-b10f-4a48-bd0d-55b31ded2d67;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120235;08/04/2019;08/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;1;1;;;Lognos/Fortuny;;Agde;POINT(3.5157934 43.3249836);3.5157934;43.3249836;GB4;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108394;7bd3bb83-3d8c-4a0e-bcaa-2bbcb962499f;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120258;08/04/2019;08/04/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;Lognos/Fortuny;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108417;6ec569b3-bac1-4dc6-8fe2-f2616141c4e0;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120393;11/07/2019;11/07/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Fortuny Xavier;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108552;be99635e-75b3-4a9f-a597-33f9255406e1;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120417;11/07/2019;11/07/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Fortuny Xavier;;Agde;POINT(3.520011 43.3206593);3.520011;43.3206593;GB3;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108576;a750b835-ed25-4bda-96c1-6fd4e30812db;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120499;22/07/2019;22/07/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Lognos Mathieu;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108658;e29c7f62-d451-440a-9103-6e6c5567735e;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120516;22/07/2019;22/07/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;6;;0;0;;;Lognos Mathieu;;Agde;POINT(3.523936 43.3257434);3.523936;43.3257434;GB2;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108675;b27fabe1-799f-4a19-970f-3b5d228e6caa;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120533;22/07/2019;22/07/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;4;;1;1;;;Lognos Mathieu;;Agde;POINT(3.5157934 43.3249836);3.5157934;43.3249836;GB4;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108692;ee0cfae0-2d69-46cd-90d8-264954af4d22;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120540;22/07/2019;22/07/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;2;;0;0;;;Lognos Mathieu;;Agde;POINT(3.520011 43.3206593);3.520011;43.3206593;GB3;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108699;98991c02-2463-4a8a-a069-e13f3ee82c67;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120549;22/07/2019;22/07/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;3;;0;0;;;Lognos Mathieu;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108708;2773dce4-4fe8-4c6b-b3a2-9ca9558f1856;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120631;01/08/2019;01/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;8;;0;0;;;ADENA;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108790;757a0045-3042-4042-87ae-ae22c77ff088;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120646;01/08/2019;01/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;6;;0;0;;;ADENA;;Agde;POINT(3.523936 43.3257434);3.523936;43.3257434;GB2;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108805;14a5c0c1-c1d3-4e42-8cf2-aa88e83ffdfa;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120661;01/08/2019;01/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;10;;1;1;;;ADENA;;Agde;POINT(3.5157934 43.3249836);3.5157934;43.3249836;GB4;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108820;9b6531c2-8a06-4239-91c4-3a65b912a9ba;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120676;01/08/2019;01/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;10;;0;0;;;ADENA;;Agde;POINT(3.520011 43.3206593);3.520011;43.3206593;GB3;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108835;aac8c8a6-883a-4186-b37a-b0fc63067af2;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120685;01/08/2019;01/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;13;;0;0;;;ADENA;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108844;b598276d-f365-42d2-b124-ebcffa6c9cf1;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120750;01/08/2019;01/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;ADENA;;Agde;POINT(3.5056181 43.320295);3.5056181;43.320295;GB7;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108909;9c86e4c2-1db9-4d43-a24c-ca3ddfec12a7;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120775;01/08/2019;01/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;1;1;;;ADENA;;Agde;POINT(3.5075295 43.3248842);3.5075295;43.3248842;GB8;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108934;80ffd3f9-144f-4ca8-88aa-8341f24baaac;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120787;20/08/2019;20/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;11;;0;0;;;ADENA;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108946;b32fd1ab-8537-4fd8-bacd-62db42e8c3e7;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120804;20/08/2019;20/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;6;;0;0;;;ADENA;;Agde;POINT(3.523936 43.3257434);3.523936;43.3257434;GB2;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108963;628b84f6-dc47-4768-881a-2e3d2f4c9753;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120825;20/08/2019;20/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;18;;1;1;;;ADENA;;Agde;POINT(3.5157934 43.3249836);3.5157934;43.3249836;GB4;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;108984;29ff2b93-6d83-438c-ab20-5651a0f73a2b;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120847;20/08/2019;20/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;4;;0;0;;;ADENA;;Agde;POINT(3.520011 43.3206593);3.520011;43.3206593;GB3;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;109006;9269e472-8b86-4b45-ac4d-9a3d4de2b09b;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120859;20/08/2019;20/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;31;;0;0;;;ADENA;;Agde;POINT(3.5139239 43.3182299);3.5139239;43.3182299;GB5;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;109018;e6a545d3-5b30-41aa-937c-f79dfe5ba6d7;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120885;20/08/2019;20/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;1;;0;0;;;ADENA;;Agde;POINT(3.517852 43.316711);3.517852;43.316711;BaieKoch;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;109044;3f798f6c-0452-4e76-ad1f-370f3a5e8938;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120936;29/08/2019;29/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;23;;0;0;;;ADENA;;Agde;POINT(3.5173487 43.3291641);3.5173487;43.3291641;GB1;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;109095;42e42f69-7679-47bb-8715-fcf27127f90d;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
120965;29/08/2019;29/08/2019;00:00:00;00:00:00;3067;3067;Porphyrio porphyrio (Linnaeus, 1758);Talève sultane, Poule sultane, Porphyrion bleu;Porphyrio porphyrio (Linnaeus, 1758);Animalia;Chordés;Oiseaux;Autres;Aves;Gruiformes;Rallidae;ES;7;;0;0;;;ADENA;;Agde;POINT(3.523936 43.3257434);3.523936;43.3257434;GB2;;;;;;;;;serena_bagnas;10e11051-100c-4bce-9486-a06c7a19b2d6;15;ADENA Bagnas;d9d88ed6-ad45-4244-b745-de1a8dbba630;7;;;;;;;;;;;;;;;;;;;Non sensible - Diffusion précise;;;;;;;;109124;35fff29a-ab83-4425-9aac-79605cdac6da;;28/12/2023 14:22;21/01/2025 17:31;{'RELV_NOM': 'ComptageHebdo'}
